OG_ID	rep_gene_name	rep_name_source	aBSREL_any	absrel_num_dry_branches	absrel_dry_ge2	CNEE_bf3plus	Expr_any_Heart	de_Heart	gene_name
OG_0004996	SEC14L5	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0004999	PDCD11	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005054	LOC105759937	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005087	ZNF703	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005110	PRKAR2B	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005135	TOR1AIP2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005136	LOC100225641	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005143	RASSF1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005168	LOC100221772	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005189	CSK	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005195	CARS2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005208	PAPSS1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005211	PLOD2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005216	USP36	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005220	NEFM	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005328	ZBTB20	taeGut_geneID	FALSE	0	0	TRUE	TRUE	1	NA
OG_0005334	ST6GALNAC6	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005390	SIN3A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005395	SCRN2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005432	HPS1	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005456	LOC100228578	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005574	Atp10a	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005575	ATP10D	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005672	LOC116808685	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005700	ITPKA	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005773	SEC13	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005777	WDR5	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005826	PPP1R26	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005834	LRRC49	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005860	NME2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005890	GATA5	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0005994	CRAMP1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0006011	GALNT14	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0006025	NCAPD3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0006030	TXNDC5	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0006181	RHAG	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0006215	FLRT3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0006216	FLRT2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0006333	LOC100221946	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0006334	LOC428872	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0006384	Adarb2	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0006543	HSD17B1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0006593	FSTL4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0006617	RPAP3	taeGut_geneID	FALSE	0	0	TRUE	TRUE	1	NA
OG_0006619	PDZD7	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0006658	VDAC2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0006690	TBX22	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0006700	NAB1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0006703	COL16A1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0006719	MXD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0006745	YWHAE	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0006748	YWHAH	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0006815	MRC2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0006819	LOC100231534	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0006854	ADRB3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0006868	GLI1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0006974	TRIM13	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007079	ZBTB1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007091	ADGRD1	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007111	CERCAM	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007129	POLR3A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007133	MDH2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007175	PDHA1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007231	GGNBP2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007290	MTO1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007316	ISLR	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007378	RHPN1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007400	PLBD2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007406	G3BP1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007437	CCN1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007461	KHDRBS3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007470	ALNT1	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007505	PARP1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007555	TNFRSF11A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007575	PLPPR3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007614	TPST1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007625	TNFAIP8L3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007715	DDX1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007749	LETM2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007766	ST3GAL5	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007816	FARS2	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007834	SLC27A4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007847	XPC	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007875	NEK4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007882	VIM	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007885	ADRA1D	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007897	HTRA3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007905	MYL2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007906	MYL9	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007909	LOC100190123	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007918	FAM120A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007921	TNKS	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007922	SLC46A1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007964	F2RL2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0007966	VEZF1	galGal_geneID	FALSE	0	0	TRUE	TRUE	1	NA
OG_0007971	XKR6	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008002	LANCL3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008008	BICC1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008052	AHNAK	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008064	PDGFRA	taeGut_geneID	FALSE	0	0	TRUE	TRUE	1	NA
OG_0008067	CSF1R	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008097	PKP1	taeGut_geneID	FALSE	0	0	TRUE	TRUE	1	NA
OG_0008098	PKP2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008117	LOC100225139	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008146	ak2	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008172	LOC100224521	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008206	DDO	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008237	ARHGAP31	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008252	GHR	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008259	LOC115494714	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008308	CHD1L	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008419	LOC140682163	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008450	CMKLR1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008451	C3AR1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008456	HAPLN3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008530	ACTR3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008531	ACTR3B	taeGut_geneID	TRUE	1	0	FALSE	TRUE	1	ACTR3B
OG_0008547	RNFT1	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008551	ARSB	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008563	ANGPT4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008581	CHN1	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008595	TBX2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008604	RETREG2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008635	DEPDC7	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008722	BMPER	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0008756	LOC140680677	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009005	PIM3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009023	PROSER1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009055	CACNG2	taeGut_geneID	FALSE	0	0	TRUE	TRUE	1	NA
OG_0009232	NUB1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009265	RBM12B	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009301	ITGA4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009309	LOC421106	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009331	RNF10	galGal_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009337	SLC38A7	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009391	RADIL	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009439	HHIPL1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009464	DERL2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009546	HAUS6	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009550	stringtie_mRNA_5558	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009564	SOX8	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009565	SOX9	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009615	stringtie_mRNA_2672	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009617	SYNGR1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009722	LMAN2L	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009755	YPEL5	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009767	ST6GALNAC2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009775	SRPX2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009826	CCDC82	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009873	PGAM1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009883	BTF3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009906	MAVS	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0009929	KLHL36	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010014	CYB561A3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010033	HS6ST2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010035	TMEM158	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010051	LRRC3C	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010067	TGM2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010156	Limd2	parsed_from_gene_id	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010175	CCNT1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010192	TMEM87A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010209	POC5	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010265	MBTPS1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010343	MYOT	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010355	PPIG	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010359	STMN1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010395	CASD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010437	ABCE1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010512	URB2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010617	AOAH	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010629	PARG	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010644	FNDC1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010655	IL17RC	taeGut_geneID	TRUE	1	0	FALSE	TRUE	1	Il17rc
OG_0010664	GDF6	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010674	DIPK1B	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010678	CCNE1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010685	TSPAN14	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010714	EHD3	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010827	MAFB	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010857	GXYLT2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010908	SCD	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010937	CAPN5	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0010952	NRP2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011013	HUNK	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011086	CUEDC1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011252	ENKD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011256	NUP85	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011259	RPN2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011262	PDSS1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011338	NOD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011356	LMCD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011374	AIMP1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011442	CCDC102A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011454	GLIS2	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011466	GZF1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011484	P3H4	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011516	FAHD1	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011584	LRRC75A	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011599	KCTD21	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011625	TWNK	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
OG_0011669	ANO10	taeGut_geneID	FALSE	0	0	FALSE	TRUE	1	NA
