OG_ID	gene_name	aBSREL_any	absrel_num_dry_branches	absrel_dry_ge2	CNEE_bf3plus	Expr_any_Kidney	de_Kidney
OG_0004382	NA	FALSE	0	0	FALSE	TRUE	1
OG_0004400	NA	FALSE	0	0	FALSE	TRUE	1
OG_0004402	NA	FALSE	0	0	FALSE	TRUE	1
OG_0004403	NA	FALSE	0	0	FALSE	TRUE	1
OG_0004407	NA	FALSE	0	0	FALSE	TRUE	1
OG_0004443	NA	FALSE	0	0	FALSE	TRUE	1
OG_0004521	NA	FALSE	0	0	FALSE	TRUE	1
OG_0004550	NA	FALSE	0	0	FALSE	TRUE	1
OG_0004681	NA	FALSE	0	0	FALSE	TRUE	1
OG_0004708	NA	FALSE	0	0	FALSE	TRUE	1
OG_0004715	NA	FALSE	0	0	FALSE	TRUE	1
OG_0004785	NA	FALSE	0	0	FALSE	TRUE	1
OG_0004802	NA	FALSE	0	0	FALSE	TRUE	1
OG_0004803	NA	FALSE	0	0	FALSE	TRUE	1
OG_0004811	NA	FALSE	0	0	FALSE	TRUE	1
OG_0004838	NA	FALSE	0	0	FALSE	TRUE	1
OG_0004840	NA	FALSE	0	0	FALSE	TRUE	1
OG_0004843	NA	FALSE	0	0	FALSE	TRUE	1
OG_0004847	NA	FALSE	0	0	FALSE	TRUE	1
OG_0004881	NA	FALSE	0	0	FALSE	TRUE	1
OG_0004882	NA	FALSE	0	0	FALSE	TRUE	1
OG_0004892	NA	FALSE	0	0	FALSE	TRUE	1
OG_0004936	NA	FALSE	0	0	FALSE	TRUE	1
OG_0004996	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005027	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005028	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005119	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005127	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005143	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005145	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005159	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005160	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005195	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005208	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005219	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005237	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005310	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005328	NA	FALSE	0	0	TRUE	TRUE	1
OG_0005340	CCNA2	TRUE	1	0	FALSE	TRUE	1
OG_0005350	NA	FALSE	0	0	TRUE	TRUE	1
OG_0005366	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005403	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005404	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005407	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005432	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005444	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005465	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005474	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005490	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005541	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005562	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005567	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005600	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005602	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005688	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005689	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005699	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005700	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005767	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005771	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005774	CIAO1	TRUE	1	0	FALSE	TRUE	1
OG_0005789	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005832	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005835	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005848	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005886	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005917	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005945	NA	FALSE	0	0	FALSE	TRUE	1
OG_0005988	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006087	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006091	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006107	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006121	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006162	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006193	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006233	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006257	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006279	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006359	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006366	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006383	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006420	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006467	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006509	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006531	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006543	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006561	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006569	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006625	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006633	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006658	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006683	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006700	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006703	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006710	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006728	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006743	NA	FALSE	0	0	TRUE	TRUE	1
OG_0006748	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006759	NA	FALSE	0	0	TRUE	TRUE	1
OG_0006782	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006815	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006819	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006821	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006835	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006861	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006917	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006925	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006974	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006976	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006977	NA	FALSE	0	0	FALSE	TRUE	1
OG_0006997	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007035	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007059	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007128	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007132	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007133	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007137	LDHB	TRUE	1	0	FALSE	TRUE	1
OG_0007175	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007193	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007194	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007223	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007249	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007300	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007302	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007304	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007315	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007377	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007381	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007400	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007406	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007414	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007420	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007437	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007440	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007444	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007480	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007505	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007614	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007619	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007653	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007682	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007690	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007693	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007738	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007749	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007750	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007768	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007847	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007849	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007882	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007885	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007906	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007928	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007957	NA	FALSE	0	0	FALSE	TRUE	1
OG_0007964	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008015	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008025	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008037	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008052	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008064	NA	FALSE	0	0	TRUE	TRUE	1
OG_0008067	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008084	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008097	NA	FALSE	0	0	TRUE	TRUE	1
OG_0008117	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008137	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008146	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008172	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008206	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008224	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008227	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008236	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008237	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008314	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008317	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008320	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008349	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008373	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008439	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008442	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008451	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008478	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008490	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008524	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008530	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008537	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008551	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008563	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008637	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008639	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008649	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008676	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008682	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008685	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008688	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008691	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008727	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008735	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008737	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008751	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008790	SWAP70	TRUE	1	0	FALSE	TRUE	1
OG_0008834	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008836	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008837	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008879	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008916	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008933	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008942	NA	FALSE	0	0	FALSE	TRUE	1
OG_0008967	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009055	NA	FALSE	0	0	TRUE	TRUE	1
OG_0009094	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009124	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009134	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009185	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009201	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009226	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009273	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009278	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009343	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009430	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009439	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009441	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009462	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009512	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009515	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009547	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009550	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009558	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009613	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009614	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009617	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009618	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009638	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009663	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009689	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009724	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009754	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009816	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009906	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009910	ENG	TRUE	1	0	FALSE	TRUE	1
OG_0009923	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009925	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009935	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009943	NA	FALSE	0	0	FALSE	TRUE	1
OG_0009979	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010000	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010010	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010014	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010071	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010075	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010080	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010156	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010175	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010208	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010323	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010353	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010355	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010384	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010400	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010405	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010504	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010515	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010532	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010555	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010562	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010569	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010589	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010655	Il17rc	TRUE	1	0	FALSE	TRUE	1
OG_0010672	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010693	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010713	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010729	NA	FALSE	0	0	FALSE	TRUE	1
OG_0010827	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011001	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011046	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011054	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011060	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011066	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011086	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011096	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011103	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011114	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011115	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011116	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011154	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011173	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011197	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011203	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011253	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011262	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011370	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011422	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011456	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011459	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011462	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011463	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011466	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011482	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011484	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011486	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011491	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011513	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011523	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011528	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011549	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011556	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011577	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011578	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011602	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011609	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011669	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011683	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011700	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011717	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011728	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011755	Klf4	TRUE	1	0	FALSE	TRUE	1
OG_0011768	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011781	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011783	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011800	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011806	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011850	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011916	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011958	NA	FALSE	0	0	FALSE	TRUE	1
OG_0011966	NA	FALSE	0	0	TRUE	TRUE	1
OG_0011986	NA	FALSE	0	0	FALSE	TRUE	1
OG_0012029	NA	FALSE	0	0	FALSE	TRUE	1
